id;tense;source/target;is correct target?;is correct translation?;w1;w2;w3;w4;pos1;pos2;pos3;pos4;lemma1;lemma2;lemma3;lemma4;comments;full fragment;source words;source fragment
16182;ovt;target;yes;yes;noemde;;;;verbpastsg;;;;noemen;;;;;"Hij geeft niets om mij .
Hij noemde me een slet .";a traitée;Il m' a même traitée de pute .
16183;ott;target;yes;yes;kom;;;;verbpressg;;;;komen;;;;;"Mochten wij dat niet weten .
Hoe kom je aan dit adres ?";as eu;- Comment t' as eu l' adresse ?
16188;ovt;target;yes;yes;hadden;;;;verbpastpl;;;;hebben;;;;;"In de geriatrie hadden we ook een goeie tijd .
We hadden King ' s cake ... er ...";a eu;En gériatrie y a eu des bons moments , comme la galette ...
16189;vtt;target;yes;yes;heb;gezien;;;verbpressg;verbpapa;;;hebben;zien;;;;"Wie is Eleonore ?
Ik heb haar nog nooit gezien .";a vue;On ne l' a jamais vue ?
16190;vtt;target;yes;yes;heeft;gekregen;;;verbpressg;verbpapa;;;hebben;krijgen;;;;Dus heeft hij wat gekregen of wat ?;a mis;- Il l' a mis ou pas ?
16194;ovt;target;yes;yes;hielp;;;;verbpastsg;;;;helpen;;;;;Een echt oud wijfie ... echt oud ... ik hielp haar ... tot het eind , dag na dag .;ai assistée;Que j' ai assistée jusqu' à la fin au quotidien .
16197;ovt;target;yes;yes;verloor;;;;verbpastsg;;;;verliezen;;;;;Ik verloor de tijd uit het oog , duurde ' n eeuwigheid voor mijn bad schuimde .;ai vu;J' ai pas vu le temps passer .
16205;ovt;target;yes;yes;mixte;;;;verbpastsg;;;;mixen;;;;;"Met die muziek en zo ...
Dat mixte zich zo goed samen ...
En daarna , een openbaring !";a eu;Avec la musique , il y a eu un bon mélange et j' ai eu une révélation .
16207;ovt;target;yes;yes;arriveerde;;;;verbpastsg;;;;arriveren;;;;;Dus ... door dit alles kon ik mijn geschenk niet geven , het arriveerde vanmorgen .;est arrivée;Elle est arrivée ce matin .
16208;ott;target;yes;yes;snap;;;;verbpressg;;;;snappen;;;;;"Nee , ik snap het niet .
- Geef terug .";ai compris;- J' ai pas compris .
16213;ovt;target;yes;yes;achterliet;;;;verbpastsg;;;;achterlaten;;;;;- Daar waar je hem achterliet .;a laissé;Là où on l' a laissé !
16214;ovt;target;yes;yes;vond;;;;verbpastsg;;;;vinden;;;;;"Tussen haakjes ...
Ik nam mijn tijd , maar ik vond het .";ai retrouvé;Au fait je l' ai enfin retrouvé .
16218;ott;target;yes;yes;behoud;;;;verbpressg;;;;behouden;;;;;En daar je goed werk hebt geleverd , behoud je je uitkering .;avez mérité;Vous avez bien mérité vos Assedic .
16219;ovt;target;yes;yes;werd;;;;verbpastsg;;;;worden;;;;;"Toen werd ze zwanger éénmaal , tweemaal ...
Ze had vijf miskramen .";est tombée;Elle est tombée enceinte et a fait 5 fausses couches .
16221;ovt;target;yes;yes;Zei;;;;verbpastsg;;;;zeggen;;;;;Zei ze iets over mij ?;a parlé;- Elle a parlé de moi ?
16222;ovt;target;yes;yes;vond;;;;verbpastsg;;;;vinden;;;;;Waar vond je dit ?;as trouvé;Où t' as trouvé ça ?
16223;other;target;yes;yes;Heeft;gezegd;;;verbpressg;adj;;;hebben;gezegd;;;;Heeft niemand me gezegd .;a dit;Elle m' a pas dit .
18057;vvt;target;yes;yes;had;gehoord;;;verbpastsg;verbpapa;;;hebben;horen;;;;Ik had er toch ook nooit van gehoord ?;había oído;Nunca había oído hablar del lugar .
18058;vtt;target;yes;yes;gescheurd;zijn;;;verbpapa;verbprespl;;;scheuren;zijn;;;;Ga kijken hoeveel er gescheurd zijn .;han roto;A ver cuántos elementos se han roto , Trae correas para la batería ,
18060;vtt;target;yes;yes;ben;geworden;;;verbpressg;verbpapa;;;zijn;worden;;;;Ik ben een maagd geworden .;he convertido;Me he convertido en virgen .
18061;ott;target;yes;yes;zijn;;;;verbprespl;;;;zijn;;;;;Er zijn bouten los .;han soltado;Los pernos principales se han soltado !
18062;ott;target;yes;yes;maken;;;;verbprespl;;;;maken;;;;;Die Engelsen maken gewoon geen fouten meer .;han dejado;Los británicos han dejado de cometer errores ,
18063;ott;target;yes;yes;heb;;;;verbpressg;;;;hebben;;;;;Ik heb nog andere kinderen .;He tenido;He tenido más niños .
18064;other;target;yes;yes;hebt;vermoord;;;verbpressg;verbpressg;;;hebben;vermoorden;;;;Je hebt hem vermoord .;has matado;¡ Lo has matado !
18065;ott;target;yes;yes;zitten;;;;verbprespl;;;;zitten;;;;;Misschien zitten ze een van ons wel achterna .;hayan ido;Podría ser que hayan ido a la caza de uno de los nuestros ,
18066;vtt;target;yes;yes;hebben;uitgeroepen;;;verbprespl;verbpapa;;;hebben;uitroepen;;;;"We hebben ' n noodtoestand uitgeroepen .
We hebben hulpdiensten gestuurd ...";Hemos declarado;Hemos declarado el estado de emergencia , y se han enviado equipos de rescate ...
18067;ott;target;yes;yes;ben;;;;verbpressg;;;;zijn;;;;;Ik ben erg teleurgesteld in je , Ofelia .;has decepcionado;Me has decepcionado , Ofelia .
18069;ott;target;yes;yes;Is;;;;verbpressg;;;;zijn;;;;;Is ze dood ?;ha muerto;¿ Ya ha muerto ?
18071;vvt;target;yes;yes;had;gekregen;;;verbpastsg;verbpapa;;;hebben;krijgen;;;;Als je het had gevraagd , had je het wel gekregen .;habría dado;Si me lo hubieses pedido , yo te lo habría dado , Mercedes .
18072;ott;target;yes;yes;beantwoord;;;;verbpressg;;;;beantwoorden;;;;;Waarom beantwoord je mijn sms ' en niet ?;has respondido;¿ Porque no has respondido a mis mensajes ?
18073;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;M ' n Manta is weg .;He perdido;He perdido mi Opel Manta .
18074;vtt;target;yes;yes;Heb;gezien;;;verbpressg;verbpapa;;;hebben;zien;;;;"Ze is ziek door de baby .
Heb je dat gezien ?";has notado;Está enferma a causa del bebé . ¿ Lo has notado ?
18075;ott;target;yes;yes;hebben;;;;verbprespl;;;;hebben;;;;;- We hebben ' n hele nieuwe schroef .;Hemos colocado;- Hemos colocado una nueva ,
18077;vtt;target;yes;yes;heb;vernomen;;;verbpressg;verbpapa;;;hebben;vernemen;;;;Ik heb vernomen dat een priester brieven uit Rome overhandigt aan hen die u kwaad willen doen .;He sabido;He sabido de la presencia de un sacerdote en nuestro país con cartas de Roma , dirigidas a quienes desean vuestro daño .
18078;vtt;target;yes;yes;heeft;opgeëist;;;verbpressg;verbpapa;;;hebben;opeisen;;;;Maria van Schotland heeft uw troon al opgeëist .;ha reclamado;María de Escocia ha reclamado ya vuestro trono , y Norfolk ,
18079;vtt;target;yes;yes;hebt;gehad;;;verbpressg;verbpapa;;;hebben;hebben;;;;Oké , je hebt je lolletje gehad .;has reído;Vale , ya te has reído lo suficiente .
18080;vtt;target;yes;yes;heb;gevaren;;;verbpressg;verbpapa;;;hebben;varen;;;;"Ik heb op ' n driemaster gevaren .
Laadruimten zo groot als ' n kerk .";He navegado;He navegado en una goleta , Preciosa , Con bodegas grandes como catedrales ,
18081;vvt;target;yes;yes;hadden;gestuurd;;;verbpastpl;verbpapa;;;hebben;sturen;;;;Wie weet wat voor idioot ze hadden gestuurd .;hubiesen enviado;Quién sabe qué idiota le hubiesen enviado ,
18083;ott;target;yes;yes;beginnen;;;;verbprespl;;;;beginnen;;;;;Na erupties van geweld in het zuiden des lands beginnen de rellen zich nu zelfs buiten Brabant voor te doen .;han producido;Desde el comienzo de los disturbios en el sur se han producido brotes de violencia en otras regiones .
18084;vtt;target;yes;yes;heeft;uitgebreid;;;verbpressg;verbpapa;;;hebben;uitbreiden;;;;Maria van Guise heeft haar leger uitgebreid tot vierduizend man .;ha sumado;María de Guisa ha sumado a sus tropas francesas en Escocia 4000 hombres .
18086;vtt;target;yes;yes;gescheiden;bent;;;verbpapa;verbpressg;;;scheiden;zijn;;;;Het is niet aan u om mij de les te lezen aangezien u zelf al twee keer gescheiden bent .;habéis divorciado;No creo que debierais aleccionarme en eso , mi Señor , pues ya os habéis divorciado dos veces .
18087;vtt;target;yes;yes;heeft;gehaald;;;verbpressg;verbpapa;;;hebben;halen;;;;"De rest heeft het niet gehaald .
De wachtposten reageren niet .";ha vuelto;El resto de los hombres no ha vuelto , los puestos de vigilancia no contestan .
18088;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;Driss , er is bezoek voor jou .;ha venido;Driss , alguien ha venido a verte .
18089;vtt;target;yes;yes;is;gestapt;;;verbpressg;verbpapa;;;zijn;stappen;;;;Hij is met ' t verkeerde been uit bed gestapt .;ha levantado;Se ha levantado con mal pie .
18090;vtt;target;yes;yes;heeft;meegenomen;;;verbpressg;verbpapa;;;hebben;meenemen;;;;"Hij is oorlogscorrespondent .
Hij heeft z ' n camera meegenomen .";ha traído;Es corresponsal de guerra , Incluso se ha traído una cámara ,
18091;ott;target;yes;yes;horen;;;;verbprespl;;;;horen;;;;;En waarom horen we niets van ' t hoofdkwartier ?;hemos recibido;Por qué no hemos recibido noticias de la comandancia ?
18092;vtt;target;yes;yes;heb;gezien;;;verbpressg;verbpapa;;;hebben;zien;;;;Ik heb haar nog nooit gezien .;he visto;Nunca la he visto .
18095;ott;target;yes;yes;zijn;;;;verbprespl;;;;zijn;;;;;Na zes uur sluipvaart onder water lijkt het zeker dat de jagers ons kwijt zijn .;han perdido;Los destructores nos han perdido el rastro ,
18096;ott;target;yes;yes;houden;;;;verbprespl;;;;houden;;;;;De goden houden ons met ' n schep zand tegen .;han salvado;Los dioses nos han salvado con una pala de arena ,
18097;vtt;target;yes;yes;is;gebleven;;;verbpressg;verbpapa;;;zijn;blijven;;;;Ik hoop dat Hare Majesteit ongedeerd is gebleven .;haya escapado;Sólo espero que su Majestad haya escapado del peligro .
18098;vtt;target;yes;yes;Heb;gezegd;;;verbpressg;verbpapa;;;hebben;zeggen;;;;Heb ik ' r ook gezegd , maar ze wil ' t per se houden .;he dicho;Se lo he dicho , pero quiere seguir adelante ,
18099;ott;target;yes;yes;ben;;;;verbpressg;;;;zijn;;;;;ben je helemaal je verstand kwijt !;Has perdido;Has perdido la cabeza .
18100;vtt;target;yes;yes;hebt;gebracht;;;verbpressg;verbpapa;;;hebben;brengen;;;;Hoeveel schepen hebt u tot zinken gebracht ?;ha hundido;Cuántos barcos ha hundido ?
18101;other;target;yes;yes;beseft;;;;verbpapa;;;;beseffen;;;;;Ik weet niet of je het beseft , maar ik heb geen gevoel tussen mijn nek en tenen .;has dado;No se si te has dado cuenta , pero no tengo sensibilidad entre cuello y pies .
18102;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;Hare Majesteit is nog niet op .;ha levantado;¡ Su Majestad no se ha levantado !
18103;vtt;target;yes;yes;hebt;opgevorderd;;;verbpressg;verbpapa;;;hebben;opvorderen;;;;Je hebt me opgevorderd , hier ben ik .;has llamado;Me has llamado , aquí estoy .
18104;vtt;target;yes;yes;heeft;gesloopt;;;verbpressg;verbpapa;;;hebben;slopen;;;;Hij heeft die hele schoffel gesloopt .;Ha destruido;- Ha destruido toda la azada .
18105;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;- Serrano is terug .;ha vuelto;- Serrano ha vuelto .
18106;vtt;target;yes;yes;heeft;gehad;;;verbpressg;verbpapa;;;hebben;hebben;;;;- De halve vloot heeft ' r gehad .;han probado;- Todos la han probado a ella ,
18107;vtt;target;yes;yes;heeft;gekakt;;;verbpressg;verbpapa;;;hebben;kakken;;;;Wie heeft er in mijn cel gekakt ?;ha cagado;¿ Quién ha cagado en mi celda ?
18108;ovt;target;yes;yes;dienden;;;;verbpastpl;;;;dienen;;;;;Maar God weet dat al mijn adviezen ertoe dienden uw troon te waarborgen .;han tenido;Bien sabe Dios que todos mis consejos han tenido como único objetivo
18109;vtt;target;yes;yes;heeft;gefaald;;;verbpressg;verbpapa;;;hebben;falen;;;;"U heeft gefaald .
U mag nooit meer terugkeren .";Habéis fallado;¡ Habéis fallado , no podéis volver !
18110;vvt;target;yes;yes;was;tegengekomen;;;verbpastsg;verbpapa;;;wezen|zijn;tegenkomen;;;;Ik denk dat als ik hem op straat was tegengekomen , ik gedacht zou hebben dat het jouw broer was .;hubiese cruzado;Creo que si me hubiese cruzado con él , podría haber adivinado que era tu hermano .
18112;vtt;target;yes;yes;heeft;gezorgd;;;verbpressg;verbpapa;;;hebben;zorgen;;;;Voor hun zielen heeft God al gezorgd .;ha salvado;Dios ya ha salvado sus almas .
18115;other;target;yes;yes;hebt;vermoord;;;verbpressg;verbpressg;;;hebben;vermoorden;;;;Je hebt hem vermoord .;has matado;¡ Lo has matado !
18116;other;target;yes;yes;Bent;vergeten;;;verbpressg;verbinf;;;zijn;vergeten;;;;Bent u het nu al vergeten ?;habéis olvidado;¿ Lo habéis olvidado , Señor ?
18117;vtt;target;yes;yes;hebt;geleverd;;;verbpressg;verbpapa;;;hebben;leveren;;;;En daar je goed werk hebt geleverd , behoud je je uitkering .;has trabajado;Y ya que has trabajado bien , tendrás trabajo otra vez .
18119;vtt;target;yes;yes;heb;vernomen;;;verbpressg;verbpapa;;;hebben;vernemen;;;;"Uit betrouwbare bron heb ik vernomen dat het geen fout van België is .
Maar om een mislukte aanslag op het dorp Maaskantje door de Nederlandse regering .
Dit alles om vijf onschuldige jongens uit te schakelen .";He escuchado;He escuchado de fuentes confiables , que esto no fue causado por un error técnico sino que fue un ataque fallido contra Maaskantje ordenado por el gobierno holandés ... ... para matar a cinco hombres .
18120;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;Het geld is op .;hemos quedado;Nos hemos quedado sin dinero .
18121;ott;target;yes;yes;zijn;;;;verbprespl;;;;zijn;;;;;- Daar zijn we .;Hemos llegado;- Hemos llegado ,
18122;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;Het voorduikroer is onklaar .;ha atascado;El nivel de proa se ha atascado en la inmersión ,
18123;vvt;target;yes;yes;Had;gehoord;;;verbpastsg;verbpapa;;;hebben;horen;;;;Had u ooit van Schijndel gehoord ?;Ha oído;¿ Ha oído hablar de una ciudad llamada Schijndel ?
18125;vtt;target;yes;yes;gelukt;is;;;verbpapa;verbpressg;;;gelukken|lukken;zijn;;;;Ze is dolblij dat het gelukt is .;haya conseguido;Está tan contenta de que lo haya conseguido .
18126;ovt;target;yes;yes;zag;;;;verbpastsg;;;;zien;;;;;- Kom op , ik zag het wel .;he dado;- Venga , si me he dado cuenta .
18127;vtt;target;yes;yes;gedaan;heeft;;;verbpapa;verbpressg;;;doen;hebben;;;;Dus voor nu , gezien mij ' toestand ' zoals je al zei ... maakt het mij geen reet uit waar ie vandaan komt en wat hij gedaan heeft .;ha hecho;No me importa una mierda de donde viene o que ha hecho .
18128;ovt;target;yes;yes;Zei;;;;verbpastsg;;;;zeggen;;;;;Zei ze iets over mij ?;ha dicho;- ¿ Acaso ha dicho algo sobre mi ?
18130;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;Hij is weer onder controle , commandant .;ha calmado;Ya se ha calmado ,
18131;vtt;target;yes;yes;Heeft;genesteld;;;verbpressg;verbpapa;;;hebben;nestelen;;;;"Duits koopvaardijschip .
Heeft zich hier genesteld .";ha internado;Una embarcación alemana , Se ha internado por aquí ,
18132;ott;target;yes;yes;Hebt;;;;verbpressg;;;;hebben;;;;;- Hebt u ze ook al ?;han invadido;- Te han invadido las ladillas ?
18133;ott;target;yes;yes;bent;;;;verbpressg;;;;zijn;;;;;Goeiendag , U bent verbonden met het Parijse werklozenagentschap .;Has llegado;""" Has llegado a la agencía de desempleo de París . """
18134;vtt;target;yes;yes;is;gebroken;;;verbpressg;verbpapa;;;zijn;breken;;;;Zijn nek is al gebroken .;hemos roto;Le hemos roto el casco a la nave ,
18135;ott;target;yes;yes;hebben;;;;verbprespl;;;;hebben;;;;;We hebben al 14 dagen geen bestek , en met die zeegang en storm is ' t moeilijk rekenen .;hemos visto;No hemos visto un rayo de sol en 14 días , Hemos ido a la deriva ,
18136;other;target;yes;yes;zijn;;;;verbinf;;;;zijn;;;;;"De pakkingen zijn eraan .
Het water blijft stijgen .";han atascado;Los cojinetes se han atascado , Sigue subiendo !
18137;vtt;target;yes;yes;ben;getrouwd;;;verbpressg;verbpapa;;;zijn;trouwen;;;;Ik ben getrouwd met Engeland .;he desposado;Me he desposado con Inglaterra .
18138;ovt;target;yes;yes;was;;;;verbpastsg;;;;wezen|zijn;;;;;Waar was je , Walsingham ?;ha demorado;¿ Qué os ha demorado , Walsingham ?
18139;other;target;yes;yes;heeft;ontdekt;;;verbpressg;verbpressg;;;hebben;ontdekken;;;;"De U-32 heeft ' n konvooi ontdekt .
We kunnen er binnen tien uur zijn .";ha localizado;El U-32 ha localizado un convoy , Llegaremos dentro de 10 horas ,
18140;ott;target;yes;yes;zijn;;;;verbprespl;;;;zijn;;;;;- De heren uit Madrid zijn er .;Han llegado;- Han llegado los hombres de Madrid ,
18142;vtt;target;yes;yes;hebben;gehad;;;verbprespl;verbpapa;;;hebben;hebben;;;;U heeft aanmaningen van ons ontvangen waar wij geen reactie op hebben gehad .;ha respondido;No ha respondido a nuestros recordatorios de pago .
18143;vtt;target;yes;yes;heeft;gehoord;;;verbpressg;verbpapa;;;hebben;horen;;;;Hij heeft gehoord van uw schoonheid .;Ha oído;Ha oído grandes elogios a vuestra belleza .
18145;vtt;target;yes;yes;hebben;gedaan;;;verbprespl;verbpapa;;;hebben;doen;;;;"Zoals u ziet , hebben we ons best gedaan .
Hopelijk is ' t naar uw zin .";Hemos hecho;Hemos hecho todo lo posible , Espero que sea de su agrado ,
18146;ott;target;yes;yes;zijn;;;;verbprespl;;;;zijn;;;;;- We zijn al bezig .;he empezado;- Ya he empezado ,
18147;vtt;target;yes;yes;heeft;gewonnen;;;verbpressg;verbpapa;;;hebben;winnen;;;;Hare Majesteit heeft de stemming gewonnen .;ha ganado;Su Majestad ha ganado el debate .
18149;vtt;target;yes;yes;gered;heeft;;;verbpapa;verbpressg;;;redden;hebben;;;;Toch weet ik zeker dat dit uw bastaardkoningin niet gered heeft .;ha salvado;Esta diabólica maquinación no ha salvado a vuestra bastarda Reina .
18150;ott;target;yes;yes;Weten;;;;verbprespl;;;;weten;;;;;Weten jullie ' t laatste nieuws al ?;habéis enterado;Ya os habéis enterado ?
18151;vtt;target;yes;yes;geholpen;wordt;;;verbpapa;verbpressg;;;helpen;worden;;;;Want als hij binnen vijf minuten niet geholpen wordt , is het finito .;ha recibido;A causa de que no ha recibido ayuda dentro 5 minutos .
18153;vtt;target;yes;yes;heeft;vernomen;;;verbpressg;verbpapa;;;hebben;vernemen;;;;- Zijne Majesteit heeft vernomen ...;ha oído;Su Majestad ha oído un rumor ...
18154;vtt;target;yes;yes;heb;gezien;;;verbpressg;verbpapa;;;hebben;zien;;;;Ik heb ' n elf gezien .;He visto;- He visto un hada .
18155;vtt;target;yes;yes;heb;gehoord;;;verbpressg;verbpapa;;;hebben;horen;;;;De mooiste muziek die ik ooit heb gehoord .;he oído;Es la música más bella que jamás he oído ,
18157;vtt;target;yes;yes;heeft;besloten;;;verbpressg;verbpapa;;;hebben;besluiten;;;;De brandweer heeft besloten om nie door te blussen en ' t huis af te laten branden .;han tenido;Después de intentar extinguir el fuego , los bomberos ... han tenido que dejar que se queme la casa .
18158;vtt;target;yes;yes;hebt;gemaakt;;;verbpressg;verbpapa;;;hebben;maken;;;;Je hebt mama erg ziek gemaakt .;Has puesto;Has puesto a mamá muy enferma .
18160;vtt;target;yes;yes;is;gebeurd;;;verbpressg;verbpapa;;;zijn;beuren|gebeuren;;;;Er is iets gebeurd .;ha ocurrido;¡ Aprisa , algo ha ocurrido !
18161;vtt;target;yes;yes;beledigd;heb;;;verbpapa;verbpressg;;;beledigen;hebben;;;;Het spijt mij heel erg als ik u beledigd heb , Mevrouw .;he ofendido;Lamento profundamente si en algo os he ofendido .
18164;ott;target;yes;yes;vult;;;;verbpressg;;;;vullen;;;;;En tot nu , jouw ' Hallo ' vult me reeds met vreugde .;ha llenado;Y , de momento , tu ' Hola ' ya me ha llenado de alegría .
18165;vtt;target;yes;yes;is;neergeslagen;;;verbpressg;verbpapa;;;zijn;neerslaan;;;;Die is neergeslagen , dankzij Zijne Excellentie .;ha dado;Señora , se ha dado fiel cumplimiento gracias a su Excelencia .
18166;vtt;target;yes;yes;heeft;geërfd;;;verbpressg;verbpapa;;;hebben;erven;;;;Uwe Majesteit moet weten dat u een rijk in verval heeft geërfd .;ha heredado;Su Majestad debe saber que ha heredado el más peligroso y degenerado Estado .
18169;vtt;target;yes;yes;Heb;gelezen;;;verbpressg;verbpapa;;;hebben;lezen;;;;- Heb je ze allemaal gelezen ?;has leido;¿ Los has leido todos ?
18174;ott;target;yes;yes;komen;;;;verbprespl;;;;komen;;;;;Kapitein , ze komen eraan .;han llegado;¡ Capitán , han llegado !
18176;vtt;target;yes;yes;Ben;gevolgd;;;verbpressg;verbpapa;;;zijn;volgen;;;;Ben jij me gevolgd ?;has seguido;¿ Me has seguido hasta aquí ?
18177;vtt;target;yes;yes;hebt;gezien;;;verbpressg;verbpapa;;;hebben;zien;;;;En je hebt haar nog nooit gezien ?;has visto;¿ Y no la has visto ?
18178;vtt;target;yes;yes;heeft;gevonden;;;verbpressg;verbpapa;;;hebben;vinden;;;;U heeft de sleutel gevonden .;habéis conseguido;Así que ... habéis conseguido la llave .
18179;vtt;target;yes;yes;heb;genomen;;;verbpressg;verbpapa;;;hebben;nemen;;;;- Ik heb ' t besluit al genomen .;he decidido;- Ya lo he decidido ,
18180;vtt;target;yes;yes;heb;bewezen;;;verbpressg;verbpapa;;;hebben;bewijzen;;;;Ik heb bewezen geen goed heerser te zijn .;he demostrado;Me he demostrado incapaz para reinar .
18181;vtt;target;yes;yes;is;hersteld;;;verbpressg;verbpapa;;;zijn;herstellen;;;;"Als alle averij is hersteld .
Over een uur of acht .";hayan finalizado;Cuando hayan finalizado las reparaciones , en unas ocho horas ,
18182;vtt;target;yes;yes;Heb;gekeken;;;verbpressg;verbpapa;;;hebben;kijken;;;;Heb je in haar kamer gekeken ?;Has mirado;¿ Has mirado en su cuarto ?
18183;vtt;target;yes;yes;heeft;uitgevoerd;;;verbpressg;verbpapa;;;hebben;uitvoeren;;;;U heeft de taak niet uitgevoerd .;habéis seguido;No habéis seguido con la prueba .
18184;vtt;target;yes;yes;heeft;gekozen;;;verbpressg;verbpapa;;;hebben;kiezen;;;;En u heeft goed gekozen , Majesteit .;habéis elegido;Y habéis elegido bien , Alteza .
18187;vvt;target;yes;yes;had;gevraagd;;;verbpastsg;verbpapa;;;hebben;vragen;;;;Als je het had gevraagd , had je het wel gekregen .;hubieses pedido;Si me lo hubieses pedido , yo te lo habría dado , Mercedes .
18188;vtt;target;yes;yes;heeft;uitgevaardigd;;;verbpressg;verbpapa;;;hebben;uitvaardigen;;;;De Paus heeft de bul uitgevaardigd .;ha promulgado;Su Santidad ha promulgado la bula .
18190;vtt;target;yes;yes;heb;gehouden;;;verbpressg;verbpapa;;;hebben;houden;;;;Nee , ik heb altijd van jou gehouden .;he amado;Siempre os he amado .
18191;vtt;target;yes;yes;heb;besloten;;;verbpressg;verbpapa;;;hebben;besluiten;;;;Ik heb besloten u te verheffen tot Lord Burghley zodat u rustig van uw pensioen kunt genieten .;He decidido;He decidido otorgaros el título de Lord Burghley , para que gocéis vuestro retiro con mayor desahogo .
18193;vtt;target;yes;yes;gebeurd;is;;;verbpapa;verbpressg;;;beuren|gebeuren;zijn;;;;En je komt terug alsof er niets gebeurd is , met een kinderei voor mij ?;hubiera pasado;¿ Y vienes , como si no hubiera pasado nada , regalándome un huevo Kinder ?
18195;other;target;yes;yes;heeft;laten;zien;;verbpressg;verbinf;verbinf;;hebben;laten;zien;;;Onze Fuhrer heeft laten zien dat die Engelse bedplasser , die sigaren paffende klootzak van ' n Churchill - - zijn stinksigaren in zijn reet kan steken .;ha enseñado;Nuestro gran Fuhrer le ha enseñado a ese marica inglés ,
18196;vtt;target;yes;yes;hebt;gedaan;;;verbpressg;verbpapa;;;hebben;doen;;;;Je hebt me pijn gedaan .;has hecho;Me has hecho daño con lo que has hecho .
18198;ovt;target;yes;yes;verloor;;;;verbpastsg;;;;verliezen;;;;;Ik verloor de tijd uit het oog , duurde ' n eeuwigheid voor mijn bad schuimde .;He perdido;He perdido la noción del tiempo , tarda mucho a que haya espuma en la bañera .
18199;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;Mevrouw , Ofelia is terug .;ha aparecido;Perdóneme , Señora , Ofelia ha aparecido .
18202;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;Mijn zuster is nog niet dood .;ha muerto;Mi hermana no ha muerto aún .
18204;vtt;target;yes;yes;zijn;losgeraakt;;;verbprespl;verbpapa;;;zijn;losraken;;;;De compressoren zijn losgeraakt en de geleidebussen lekken .;han desprendido;Los compresores se han desprendido ,
18205;ott;target;yes;yes;zegt;;;;verbpressg;;;;zeggen;;;;;Wat zegt u , Mevrouw ?;habéis dicho;¿ Qué habéis dicho ?
18206;vtt;target;yes;yes;zijn;gedicht;;;verbprespl;verbpapa;;;zijn;dichten;;;;Alle lekken zijn gedicht .;Hemos cerrado;Hemos cerrado todas las fugas ,
18207;ott;target;yes;yes;bent;;;;verbpressg;;;;zijn;;;;;Je bent ze echt kwijt .;has perdido;Los has perdido de vista bien .
18208;vtt;target;yes;yes;heeft;aangesteld;;;verbpressg;verbpapa;;;hebben;aanstellen;;;;God heeft mij aangesteld ...;ha llamado;Dios me ha llamado a ser ...
18210;other;target;yes;yes;zeide;;;;nounsg;;;;zeide;;;;;- Wa zeide gij ?;has dicho;- ¿ Qué has dicho ?
18211;ott;target;yes;yes;is;;;;verbpressg;;;;zijn;;;;;Wat is er ?;ha pasado;- ¿ Qué ha pasado ?
18212;ott;target;yes;yes;doet;;;;verbpressg;;;;doen;;;;;Je doet zijn voetcrème in zijn haar .;Has puesto;Has puesto la crema para los pies en su pelo .
18213;other;target;yes;yes;is;gaan;jagen;;verbpressg;verbinf;verbinf;;zijn;gaan;jagen;;;- Lord Robert is gaan jagen .;ha salido;Lord Robert , ha salido de caza .
18214;ovt;target;yes;yes;vonden;;;;verbpastpl;;;;vinden;;;;;Ze vonden niets dat Haar kon vervangen .;han encontrado;No han encontrado nada que ocupe su lugar .
18215;ovt;target;yes;yes;beluisterden;;;;verbpastpl;;;;beluisteren;;;;;We beluisterden jouw klassiekers nu die van mijne .;Hemos escuchado;Hemos escuchado tus clásicos , ahora escucha los míos .
18217;ovt;target;yes;yes;had;;;;verbpastsg;;;;hebben;;;;;Opdat je zou weten , dat hij een wilde nacht had .;ha tenido;Solo para que lo sepa , ha tenido una mala noche .
18218;vtt;target;yes;yes;heeft;gedumpt;;;verbpressg;verbpapa;;;hebben;dumpen;;;;- Hij heeft me gedumpt .;ha dejado;- Me ha dejado .
18220;other;target;yes;yes;hedde;gedaan;;;nounsg;verbpapa;;;hedde;doen;;;;Gij woont hier nu al drie maanden en wat hedde gij nou eigenlijk hier gedaan ?;has hecho;¿ Qué has hecho en los últimos tres meses que has estado viviendo aquí ?
18221;ott;target;yes;yes;wed;;;;verbpressg;;;;wedden;;;;;Ik wed nooit voor zulke bedragen .;he apostado;Nunca he apostado tal cantidad de dinero .
18222;ott;target;yes;yes;begrijp;;;;verbpressg;;;;begrijpen;;;;;Ik begrijp alles .;He entendido;He entendido todo .
18223;ovt;target;yes;yes;gaf;;;;verbpastsg;;;;geven;;;;;Je gaf liever je eigen bloed dan dat van een onschuldige .;Habéis derramado;Habéis derramado vuestra propia sangre , en lugar de la de un inocente .
